No.,사업체고유번호,사업자등록번호,법인등록번호,행정구역분류부호,사업체명,대표자명,소재지_도로명_읍면,소재지_도로명_도로명,소재지_도로명_본번,소재지_도로명_부번,소재지_도로명_빌딩명,소재지_도로명_빌딩동,소재지_도로명_빌딩층,소재지_도로명_빌딩호,소재지_도로명_도로명코드,소재지_도로명_우편번호,소재지_지번_읍면동,소재지_지번_리,소재지_지번_번지,소재지_지번_호,소재지_지번_통,소재지_지번_반,소재지_지번_공단,소재지_지번_블록,소재지_지번_로트,광역,상세주소,Latitude,Longitude,좌표_위도,좌표_경도,업종대분류_임시,업종중분류_임시,전화번호_지역번호,전화번호_국번호,전화번호_일련번호,주요_16개_도/시_전화번호,TEL,HP,팩스번호,산업분류_표준산업분류대분류,산업분류_표준산업분류중분류,산업분류_표준산업분류소분류,산업분류_표준산업분류세분류,산업분류_표준산업분류세세분류,산업분류_자체업종코드,조직형태,사업체구분,종사자수_2022,종사자수_2023,종사자수_2024,설립일자_연,설립일자_월,설립일자_일,설립일자_개업일,설립일자_인허가일,홈페이지,제품_주생산품,제품_판매방식,재무2021_매출액(국내),재무2021_매출액(해외),재무2022_회계연도,재무2022_결산월,재무2022_매출액,재무2022_매출액(국내),재무2022_매출액(해외),재무2022_순이익,재무2022_자본금,재무2022_영업이익,합계2022_자산,합계2022_자본,합계2022_부채,재무2023_자본,재무2023_부채,재무2023_매출,재무2023_수출,재무2023_연구개발,재무2023_매출액(국내),재무2023_매출액(해외),대표중견기업,저작권,이메일,기업상장,특허_국내,특허_해외,회사규모,R&D조직형태,벤처기업지정,SW사업자등록,출처,수집년도,latitude,longitude
247152,,,,,(주)부성파코,이재현,,,,,,,,,,우) 22856,,,,,,,,,,인천,서구 북항로309번길 133,37.4989488,126.6186425,,,,,,,,,0325774375,,325842328.0,,기타 운송장비 제조업,,,31114.0,,일반,,21.0,,,2009.0,4.0,1.0,,,,선박 건조업,,,,2014.0,,1468.0,,,,,,747.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.5016287,126.6138011
247166,,1228148017.0,,,(주)부평관광호텔,구청선,,,,,,,,,,,,,,,,,,,,인천,부평구 부평대로276번길 2,37.514865,126.7228102,,,,,,,,,03252423113,,325242315.0,숙박 및 음식점업,숙박업,,,55101.0,,외감,,30.0,,,1995.0,4.0,1.0,,,www.hppwed.com,호텔운영 예식장운영 호텔,,,,2018.0,12.0,4545.0,,,-3769.0,1482.0,221.0,56314.0,10479.0,45836.0,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.5152255,126.7233486
237590,,,,,(주)비엔제이,"한상진,장종주",,,,,,,,,,우) 21563,,,,,,,,,,인천,"남동구 구월남로 228, 501-1",37.4523636,126.7148747,,,,,,,,,0323225815,,323225816.0,,전문직별 공사업,,,42201.0,,일반,,6.0,,,2012.0,2.0,28.0,,,,"배관공사,냉난방공사",,,,2020.0,,765.0,,,,,,993.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4529046,126.709851
247296,,,,,(주)삼오상사,김대민,,,,,,,,,,,,,,,,,,,,인천,서구 원당동 480-1,37.5928336,126.7113186,,,,,,,,,0325693006,,325693008.0,,도매 및 상품 중개업,,,46539.0,,일반,,5.0,,,2006.0,2.0,1.0,,,www.samohtrading.com/,IBC 볼밸브 노즐밸브 화공약품 화학제품 도매 식품첨가물 제조,,,,2017.0,,7721.0,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.59250195,126.69391308226592
247305,,,,,(주)삼우철강,이원노,,,,,,,,,,우) 21900,,,,,,,,,,인천,연수구 비류대로 117,37.4306621,126.6485561,,,,,,,,,0328343570,,328343572.0,,도매 및 상품 중개업,,,46721.0,,일반,,3.0,,,1997.0,11.0,1.0,,,www.samwoosteel.co.kr,철근 H형강 원형강 철근 도매업,,,,2017.0,,8802.0,,,,,,4469.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4235761,126.6881761
244400,,,,,(주)삼일양행,남기혁,,,,,,,,,,우) 21909,,,,,,,,,,인천,연수구 넘말로79번길 8,37.4311431,126.6962571,,,,,,,,,0328141033,,328174352.0,,도매 및 상품 중개업,,,46690.0,,일반,,10.0,,,1990.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4304571,126.69532
245289,,,,,(주)서경로지텍,김경호,,,,,,,,,,우) 22348,,,,,,,,,,인천,중구 축항대로86번길 12,37.4554625,126.6056593,,,,,,,,,0327635554,,327635546.0,,창고 및 운송관련 서비스업,,,52101.0,,일반,,12.0,,,2005.0,5.0,18.0,,,,일반창고운영 창고업 수출입 보세화물 보관,,,,2015.0,,1190.0,,,,,,1236.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4510585,126.6036044
247434,,,,,(주)서울화학경금속,한경희,,,,,,,,,,우) 21696,,,,,,,,,,인천,남동구 남동대로155번길 6,37.4000402,126.6935487,,,,,,,,,0328119481,,328119480.0,,화학 물질 및 화학제품 제조업; 의약품 제외,,,20129.0,,일반,,8.0,,,,,,,,,"알루미늄제품 황산알루미늄제품 알루미늄 압연,압출 및 연신제품 제조업 황산알루미늄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4004315,126.6919259
237705,,,,,(주)석촌도자기,조경주,,,,,,,,,,우) 21643,,,,,,,,,,인천,남동구 청능대로 361,37.4003634,126.7000193,,,,,,,,,0328172272,,328172274.0,,비금속 광물제품 제조업,,,23221.0,,일반,,7.0,,,1988.0,7.0,1.0,,,www.seokchon.co.kr,접시 밥공기 대접 도자기제조업 가정용도자기식기 생활도자기 제조 및 도매 무역,,,,2020.0,,238.0,,,,,,2373.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4035188,126.7315467
242280,,,,,(주)선인,박인영,,,,,,,,,,우) 22856,,,,,,,,,,인천,서구 북항로245번길 39,37.50251,126.6217695,,,,,,,,,0325789332,,325789335.0,,창고 및 운송관련 서비스업,,,52101.0,,일반,,,,,2009.0,8.0,20.0,,,,보통창고,,,,2017.0,,1349.0,,,,,,6795.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5019303,126.6209685
247587,,,,,(주)세미티엘에스,윤경원,,,,,,,,,,우) 22335,,,,,,,,,,인천,중구 축항대로165번길 6,37.4551978,126.6163302,,,,,,,,,0328851111,,328867788.0,,육상 운송 및 파이프라인 운송업,,,49310.0,,일반,,8.0,,,2006.0,10.0,16.0,,,,컨테이너운송 화물자동차운송,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4534078,126.615061
247801,,,,,(주)신일도장공사,장익만,,,,,,,,,,,,,,,,,,,,인천,미추홀구 인주대로 341,37.4550154,126.6674352,,,,,,,,,0328746383,,328746384.0,,전문직별 공사업,,,42411.0,,일반,,7.0,,,1997.0,3.0,8.0,,,,"도장공사,도료,페인트 도소매",,,,2018.0,,15142.0,,,,,,4075.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4561026,126.6553905
242459,,,,,(주)씨맥,정을수,,,,,,,,,,우) 22856,,,,,,,,,,인천,서구 북항로207번길 60,37.5013453,126.624402,,,,,,,,,0328853040,,328850105.0,,도매 및 상품 중개업,,,,,일반,,7.0,,,1999.0,6.0,25.0,,,www.cimac.co.kr,합판 합판 도소매 무역업 합판 가공목 도소매 무역,,,,2017.0,,13926.0,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5007618,126.6252159
236572,,,,,(주)애니원상사,박의수,,,,,,,,,,우) 21110,,,,,,,,,,인천,계양구 효서로217번길 4,37.528365,126.7204724,,,,,,,,,0325470067,,325470166.0,,도매 및 상품 중개업,,,46595.0,,일반,,4.0,,,2005.0,7.0,27.0,,,,"이어폰 헤드폰 전기용품,주방용품 및 기타 가정용품 소매 음향기기 통신기기 전자부품 제조",,,,2016.0,,1698.0,,,,,,1230.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5284383,126.7201268
248088,,,,,(주)에스티에스건설,함창희,,,,,,,,,,우) 21909,,,,,,,,,,인천,연수구 넘말로 113,37.4328048,126.6971475,,,,,,,,,0328229997,,328219997.0,,전문직별 공사업,,,42411.0,,일반,,8.0,,,2002.0,9.0,26.0,,,,"도장공사,건설장비임대(건설),철물공사,금속구조물창호,교통안전시설물,옥외광고물 제작,철물 도소매",,,,2016.0,,843.0,,,,,,1024.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4286722,126.6988445
238137,,,,,(주)영포리머,"박광영,이일형",,,,,,,,,,,,,,,,,,,,인천,남동구 남동동로277번길 62,37.4092501,126.7045208,,,,,,,,,0328157771,,328157777.0,,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,26299.0,,일반,,10.0,,,2001.0,1.0,1.0,,,www.ypco.co.kr,휴대폰키패드 OA부품 윈도우 금형 전자부품(휴대폰키패드) 금형 제조 수출입,,,,2016.0,,1029.0,,,,,,2554.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4083388,126.7056381
240197,,,,,(주)이피코리아,문준호,,,,,,,,,,우) 22196,,,,,,,,,,인천,미추홀구 아암대로287번길 21,37.4384015,126.6356129,,,,,,,,,0328311180,,328311182.0,,"폐기물 수집, 운반, 처리 및 원료 재생업",,,38120.0,,일반,,5.0,,,2002.0,11.0,27.0,,,ep-korea.co.kr,"지정폐기물,일반폐기물 수집 및 운반",,,,2016.0,,922.0,,,,,,1064.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4370361,126.6377432
240201,,,,,(주)인정테크,안인수,,,,,,,,,,,,,,,,,,,,인천,"미추홀구 염전로 201, 55",37.4755526,126.6677013,,,,,,,,,0328225571,,,,자동차 및 트레일러 제조업,,,30399.0,,일반,,11.0,,,2015.0,1.0,2.0,,,,"자동차부품,중장비부품 제조",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4743585,126.667051
248831,,,,,(주)인천연수구위생공사,김근석,,,,,,,,,,우) 21962,,,,,,,,,,인천,연수구 청능대로 40,37.417091,126.6711925,,,,,,,,,0328178877,,328178878.0,,"폐기물 수집, 운반, 처리 및 원료 재생업",,,38110.0,,일반,,50.0,,,1995.0,3.0,1.0,,,,폐기물수집운반 일반폐기물 수집 운반 처리,,,,2017.0,,2974.0,,,,,,1123.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4095202,126.6807604
248872,,,,,(주)일문주택개발,"손문선,손일선",,,,,,,,,,우) 21075,,,,,,,,,,인천,계양구 봉오대로894번길 19,37.5286146,126.748932,,,,,,,,,0325513241,,325523244.0,,부동산업,,,68112.0,,일반,,7.0,,,1994.0,3.0,9.0,,,,부동산 임대,,,,2019.0,,1318.0,,,,,,14872.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.5282119,126.7484373
238492,,,,,(주)지트시스템,"박지훈,성기덕",,,,,,,,,,우) 21639,,,,,,,,,,인천,남동구 남동동로 303,37.4098848,126.7082168,,,,,,,,,0328140721,,328141601.0,,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,26410.0,,일반,,20.0,,,2005.0,8.0,3.0,,,www.jitsys.com,랙케비넷 외 통신용캐비닛랙 통신캐비넷 전원분전반랙 통신장비 전자부품,,,,2020.0,,8317.0,,,,,,5645.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4173613,126.7121327
249398,,,,,(주)코세인,윤기묵,,,,,,,,,,우) 22880,,,,,,,,,,인천,서구 당하동 463,37.5807356,126.7125898,,,,,,,,,0325646161,,325646165.0,,기타 기계 및 장비 제조업,,,29250.0,,일반,,9.0,,,2007.0,2.0,1.0,,,www.kosain.com,식품기계가공플랜트 그외기타특수목적기계 식품가공기계.낙농품가공기계 제조,,,,2020.0,,3891.0,,,,,,5857.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.59073515,126.6762148802504
249466,,,,,(주)태송건설,박태훈,,,,,,,,,,우) 23031,,,,,,,,,,인천,강화군 강화읍 동문안길20번길 12,37.7482321,126.4876851,,,,,,,,,0329345797,,329341851.0,,전문직별 공사업,,,42420.0,,일반,,12.0,,,1997.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.7471077,126.4881219
249952,,,,,(주)현범건설,신현근,,,,,,,,,,우) 22687,,,,,,,,,,인천,"서구 봉수대로 1168, 201호",37.5656708,126.6534061,,,,,,,,,0325616277,,325645081.0,,육상 운송 및 파이프라인 운송업,,,49301.0,,일반,,9.0,,,2007.0,5.0,8.0,,,,"골재 운송,도소매,토공사,철근콘크리트공사",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.6189671,126.6347029
236813,,,,,(주)화창,박창훈,,,,,,,,,,우) 21075,,,,,,,,,,인천,계양구 봉오대로894번길 19,37.5286146,126.748932,,,,,,,,,0325442826,,325452827.0,,화학 물질 및 화학제품 제조업; 의약품 제외,,,20202.0,,일반,,,,,2011.0,8.0,5.0,,,,"비닐포장재,합성수지 제조",,,,2017.0,,1924.0,,,,,,1094.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5282119,126.7484373
236829,,,,,거영산업(주),구자현,,,,,,,,,,우) 21107,,,,,,,,,,인천,계양구 아나지로98번길 9,37.5242674,126.7026575,,,,,,,,,0325527130,,325527144.0,,전기장비 제조업,,,28120.0,,일반,,32.0,,,1999.0,1.0,1.0,,,www.geoyoung.co.kr,커넥터 소켓 전기전자 전자부품 제조 기계(커넥터) 제조 콘넥터 전자부품 제조,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5244994,126.7024695
250121,,,,,경기환경개발(주),장동일,,,,,,,,,,우) 22108,,,,,,,,,,인천,미추홀구 염전로165번길 16,37.4784122,126.6616285,,,,,,,,,0328632223,,328636986.0,,"폐기물 수집, 운반, 처리 및 원료 재생업",,,38110.0,,일반,,21.0,,,2002.0,1.0,1.0,,,,"음식폐기물수집운반 생활폐기물 수집,운반업 사업장폐기물 수집,운반업 위 각호에 관련된 부대사업 부동산(토지)개발",,,,2015.0,,1089.0,,,,,,462.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4788906,126.6615019
250227,,,,,그린물류(주),최승원,,,,,,,,,,우) 22354,,,,,,,,,,인천,"중구 연안부두로 162, 82-29",37.4455604,126.5966141,,,,,,,,,0328885325,,328885328.0,,창고 및 운송관련 서비스업,,,52101.0,,일반,,15.0,,,1999.0,12.0,29.0,,,,수출입화물보관 일반 창고업 창고 창고보관업 서비스,,,,2015.0,,1072.0,,,,,,1245.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4534107,126.5986944
238952,,,,,금강전선공업(주),"정광득,정지훈",,,,,,,,,,우) 21643,,,,,,,,,,인천,남동구 남동대로 216,37.4038606,126.6980928,,,,,,,,,0328156485,,328150773.0,,전기장비 제조업,,,28300.0,,일반,,12.0,,,1990.0,2.0,10.0,,,,전력케이블선 피복절연선 전선류 제조업 전기 및 전자기기 제조 전선 제조,,,,2012.0,,10536.0,,,,,,7449.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4332004,126.7079988
243467,,,,,나무세상(주),박상균,,,,,,,,,,우) 22781,,,,,,,,,,인천,서구 원창로 156,37.5175033,126.66631,,,,,,,,,0325720964,,325720966.0,,도매 및 상품 중개업,,,,,일반,,3.0,,,2004.0,4.0,19.0,,,,"합판 각재 합판,목재 도소매업",,,,2017.0,,3710.0,,,,,,2852.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5174782,126.6754433
250277,,,,,남동전동기(주),"조인형,조성수",,,,,,,,,,우) 21699,,,,,,,,,,인천,남동구 남동서로23번길 40,37.3953093,126.6804573,,,,,,,,,0328132141,,328132142.0,,전기장비 제조업,,,28111.0,,일반,,21.0,,,1991.0,2.0,11.0,,,www.nem.co.kr,전동기 전동기 부품 제조,,,,2017.0,,4631.0,,,,,,10623.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.3956421,126.6788113
250368,,,,,대덕택시(자),"장칠훈,장인균",,,,,,,,,,우) 22819,,,,,,,,,,인천,서구 신진말로28번길 44,37.4893295,126.678346,,,,,,,,,0325712912,,325712911.0,,육상 운송 및 파이프라인 운송업,,,49230.0,,일반,,115.0,,,1979.0,12.0,17.0,,,,택시운송 운수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4904839,126.6785588
238999,,,,,대명기계공업(주),김재호,,,,,,,,,,우) 21638,,,,,,,,,,인천,남동구 남동대로 362,37.4153541,126.7064071,,,,,,,,,0326731374,,328210911.0,,기타 기계 및 장비 제조업,,,29133.0,,일반,,34.0,,,1991.0,4.0,1.0,,,WWW.DMMI.CO.KR,소방알람밸브 유압밸브 압력체임버 가스소화기 압력탱크 제조업 소방용결합금속구 제조업 소방기구 제조업 가정용전열기구 제조업,,,,2018.0,,11418.0,,,,,,11206.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4332004,126.7079988
250443,,1308195582.0,,,대지씨앤씨(주),조성남,,,,,,,,,,우) 21344,,,,,,,,,,인천,"부평구 길주로 623, 1505",37.507883,126.7320463,,,,,,,,,0323231616,,325521575.0,부동산업,부동산업,,,68122.0,,외감,,7.0,,,2003.0,3.0,4.0,,,,"부동산 분양,건축가설재 제조,도소매,임대",,,,2020.0,12.0,35061.0,,,3979.0,1000.0,6486.0,39246.0,9808.0,29438.0,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.5092143,126.6949479
250665,,,,,맥슨산업(주),김윤경,,,,,,,,,,우) 21310,,,,,,,,,,인천,부평구 안남로433번길 33,37.5214922,126.7082917,,,,,,,,,03250156745,,325015679.0,,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,26293.0,,일반,,8.0,,,1986.0,1.0,10.0,,,www.maxoni.co.kr,자성승차권 감열지 입장권 지하철승차권 자성승차권(전철) 제조업 전자기기 부분품 제조,,,,2015.0,,1310.0,,,,,,1234.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.5217893,126.7076232
250922,,,,,서울까스(주),김익수,,,,,,,,,,우) 22838,,,,,,,,,,인천,"서구 가남로 107, 6",37.4913663,126.6749361,,,,,,,,,0325755331,,325795330.0,,도매 및 상품 중개업,,,46710.0,,일반,,10.0,,,1974.0,10.0,1.0,,,,액화석유가스 가스 충전소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4821413,126.6738025
250966,,,,,선학현대(주),서정규,,,,,,,,,,우) 21909,,,,,,,,,,인천,연수구 넘말로 108-5,37.432561,126.6974373,,,,,,,,,0328125144,,328125148.0,,도매 및 상품 중개업,,,46712.0,,일반,,20.0,,,2012.0,2.0,27.0,,,,주유소운영,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4286722,126.6988445
245681,,,,,성진통상(주),진배송,,,,,,,,,,우) 22335,,,,,,,,,,인천,중구 축항대로165번길 6,37.4551978,126.6163302,,,,,,,,,03288923247,,328892328.0,,창고 및 운송관련 서비스업,,,52990.0,,일반,,6.0,,,2004.0,4.0,1.0,,,www.sungjin-tr.com,"해상수출입 특수화물 내륙운송 화물운송 주선업 복합운송주선,무역 복합운송주선",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.4534078,126.615061
239218,,,,,세진테크(주),이갑현,,,,,,,,,,우) 21700,,,,,,,,,,인천,남동구 능허대로649번길 89,37.3940246,126.6868,,,,,,,,,0328192004,,328190053.0,,"의료, 정밀, 광학 기기 및 시계 제조업",,,27210.0,,일반,,30.0,,,1994.0,3.0,14.0,,,www.sejintech.co.kr,"자동포장기 계량기 자동포장기 계량기 자동계량기 자동포장기 로터리포장기 수분계호퍼스케일 산업용계량기,농업시설용 코파스 케일 외 제조 파우치자동충전포장기 제조업 레토르파우치 충전포장기 제조업 노즐식?",,,,2020.0,,7660.0,,,,,,6430.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.3946193,126.6876094
251129,,,,,신승이엔에스(주),최승규,,,,,,,,,,우) 22174,,,,,,,,,,인천,미추홀구 제물량로4번길 34-19,37.4624301,126.6394667,,,,,,,,,0324324008,,316771113.0,,기타 기계 및 장비 제조업,,,29250.0,,일반,,7.0,,,2003.0,8.0,21.0,,,ssens.com,식품가공기계판매 소프트웨어 네트워크 및 보안안전 설비 안전관리에 관한 사업 경비업 식품가공기계제조,,,,2015.0,,680.0,,,,,,416.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4620445,126.6390442
251200,,,,,씨채널안경,김재환,,,,,,,,,,우) 22322,,,,,,,,,,인천,중구 내동 209,37.4720316,126.6279316,,,,,,,,,0327632000,,327655678.0,,,,,,,개인,,6.0,,,,,,,,,안경 안경소매업,,,,,,,,,,,,,,,,,,,,,,,사진관련,,,,,,,,,조사모집단통합자료,2022,37.47342,126.62744
251562,,,,,은혜기업(주),박준태,,,,,,,,,,우) 21900,,,,,,,,,,인천,연수구 옥골로 51-17,37.4304267,126.6499134,,,,,,,,,0328853535,,328854545.0,,육상 운송 및 파이프라인 운송업,,,49301.0,,일반,,6.0,,,1995.0,2.0,15.0,,,,특수화물 운송,,,,2015.0,,655.0,,,,,,305.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4329928,126.6483895
251702,,,,,재우이엔지(주),권순형,,,,,,,,,,우) 22111,,,,,,,,,,인천,미추홀구 방축로 208,37.478108,126.666695,,,,,,,,,0325668141,,325668142.0,,전문직별 공사업,,,42200.0,,일반,,30.0,,,2000.0,8.0,14.0,,,,"닥트공사,건식AD,부속 제조,도매",,,,2020.0,,9404.0,,,,,,5673.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.4795697,126.6651036
251883,,,,,카맨샵(주),노승우,,,,,,,,,,우) 21315,,,,,,,,,,인천,부평구 부평북로 236-11,37.5224232,126.7220622,,,,,,,,,0220625104,,220625109.0,,개인 및 소비용품 수리업,,,95211.0,,일반,,6.0,,,1999.0,7.0,1.0,,,www.carmanshop.com,온라인자동차정비견적 고객관리프로그램 정비체인점운영 가맹점경영교육 전자상거래업 중고차매매업 및 알선업 인터넷정보 제공업 인터넷 광고영업,,,,2017.0,,3284.0,,,,,,1114.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.5234188,126.6979087
245155,,,,,코셉머티리얼(주),황의정,,,,,,,,,,우) 23120,,,,,,,,,,인천,옹진군 영흥면 영흥남로293번길 75,37.2398966,126.4384665,,,,,,,,,070469469036,,7082827108.0,,연구개발업,,,70111.0,,일반,,55.0,,,2013.0,8.0,10.0,,,www.e-kmc.co.kr,"세로스피어,콘크리트혼화제,필러제",,,,2017.0,,3128.0,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.243033,126.4515
244122,,,,,현대기계공업(주),백세기,,,,,,,,,,우) 22653,,,,,,,,,,인천,서구 반월로 17-15,37.5974197,126.6246672,,,,,,,,,0325758977,,325727977.0,,기타 기계 및 장비 제조업,,,29250.0,,일반,,9.0,,,2004.0,1.0,16.0,,,www.hyundaimc.com,도정기계 도정기계 일반산업기계 도정기계 개발 제작 및 판매,,,,2015.0,,1643.0,,,,,,1715.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5981886,126.6255266
248312,,,,,(주)영인엔지니어링,문인열,,,,,,,,,,우) 21686,,,,,,,,,,인천,남동구 논현고잔로109번길 46,37.3937195,126.7104375,,,,,,,,,0328188500,,328188503.0,,기타 기계 및 장비 제조업,,,29170.0,,일반,,3.0,,,2005.0,7.0,13.0,,,youngineng.co.kr,목공기계 기타 일반목적용 기계 제조업,,,,2018.0,,615.0,,,,,,1141.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,37.3939726,126.7087466
241031,,,,,(주)우주전열,백귀선,,,,,,,,,,,,,,,,,,,,인천,부평구 세월천로30번길 65,37.5148272,126.7061692,,,,,,,,,0323302061,,323302064.0,,전기장비 제조업,,,28512.0,,일반,,15.0,,,2012.0,8.0,1.0,,,www.woojuheater.co.kr,"전열제품(온수히터,동파방지기,난로) 제조,무역",,,,2019.0,,4144.0,,,,,,12832.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,37.5145396,126.7063287
260862,,,,,(유)공간,이범수,,,,,,,,,,우) 61220,,,,,,,,,,광주,북구 용봉로 18,35.1714328,126.898928,,,,,,,,,0625150094,,625250409.0,,도매 및 상품 중개업,,,46800.0,,일반,,4.0,,,2000.0,7.0,1.0,,,,전선 비닐시트 실사출력 간판 광고자재(전자간판) 전기자재 철물 도소매,,,,2017.0,,484.0,,,,,,654.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,35.1716164,126.8986007
256417,,,,,(유)동광이엔씨,장현도,,,,,,,,,,우) 61150,,,,,,,,,,광주,북구 월동로 70-8,35.1767437,126.9368731,,,,,,,,,0622620901,,,,기타 기계 및 장비 제조업,,,29171.0,,일반,,4.0,,,2017.0,8.0,30.0,,,,산업용 냉장 및 냉동 장비 제조업,,,,2020.0,,387.0,,,,,,322.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,35.1783922,126.9372191
260963,,,,,(유)미모사,박봉자,,,,,,,,,,우) 62454,,,,,,,,,,광주,"광산구 동곡로 356, , 24",35.1140979,126.7804636,,,,,,,,,0629440208,,629440218.0,,도매 및 상품 중개업,,,46413.0,,일반,,6.0,,,2004.0,8.0,1.0,,,,의류 도소매,,,,2020.0,,442.0,,,,,,668.0,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,35.08135,126.7671564
256505,,,,,(유)일신화물,민형식,,,,,,,,,,우) 61248,,,,,,,,,,광주,북구 서림로 51,35.1641285,126.8955765,,,,,,,,,0625278172,,625278174.0,,육상 운송 및 파이프라인 운송업,,,49301.0,,일반,,17.0,,,1992.0,5.0,16.0,,,,육상운송 일반 화물자동차 운송업 구역화물,,,,2014.0,,1701.0,,,,,,713.0,,,,,,,,,,,,,,,,,,,,기업체총람,2022,35.1664305,126.8936046
261091,,,,,(유)청기와가스,김동성,,,,,,,,,,우) 61938,,,,,,,,,,광주,서구 내방로 363,35.1575969,126.880366,,,,,,,,,0623637777,,623630088.0,,소매업; 자동차 제외,,,47712.0,,일반,,7.0,,,1982.0,9.0,30.0,,,,LPG충전 가스운송 운수업 도소매 트레일러 특수화물자동차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,조사모집단통합자료,2022,35.1588215,126.8409831
258953,,,,,(자)동양상사,정해진,,,,,,,,,,우) 61989,,,,,,,,,,광주,서구 화정로21번길 23,35.146643,126.8593782,,,,,,,,,0623716111,,623816333.0,,도매 및 상품 중개업,,,46331.0,,일반,,17.0,,,1982.0,5.0,1.0,,,,소주 맥주 양주 주류 도매 주류(양주 맥주) 도매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기업체총람,2022,35.1451719,126.8596595
